method,postprocessed,milp_step_size,query_type,num_relations,graph_type,problem,baseline_cost,thres_config,penalty_scaling,num_iterations,optimisation_time_in_ms,cost,normalised_cost
milp,n/a,2,steinbrunn,30,STAR,1,1245,n/a,n/a,n/a,202,2695,2.1646586345381524
milp,n/a,2,steinbrunn,30,STAR,1,1245,n/a,n/a,n/a,809,1247,1.0016064257028112
milp,n/a,2,steinbrunn,30,STAR,1,1245,n/a,n/a,n/a,10000,1247,1.0016064257028112
annealing_quadratic,1,n/a,steinbrunn,30,STAR,1,1245,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,1,1245,thres_config_12,2,1000000,1196.003583908081,1400,1.1244979919678715
annealing_quadratic,False,n/a,steinbrunn,30,STAR,1,1245,thres_config_12,2,1000000,2168.00164604187,1275,1.0240963855421688
annealing_quadratic,False,n/a,steinbrunn,30,STAR,1,1245,thres_config_12,2,1000000,10000,1275,1.0240963855421688
ikkbz,n/a,n/a,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,0,5987090588,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,10000,5987090588,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,10000,n/a,50
milp,n/a,2,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,201,33016023108,5.514535419620078
milp,n/a,2,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,417,5991519908,1.000739811755793
milp,n/a,2,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,812,5987090588,1.0
milp,n/a,2,steinbrunn,30,STAR,2,5987090588,n/a,n/a,n/a,10000,5987090588,1.0
annealing_quadratic,1,n/a,steinbrunn,30,STAR,2,5987090588,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,30,STAR,2,5987090588,thres_config_5,2,1000000,1367.9997577667236,5987098058,1.0000012476844788
annealing_quadratic,True,n/a,steinbrunn,30,STAR,2,5987090588,thres_config_5,2,1000000,10000,5987098058,1.0000012476844788
ikkbz,n/a,n/a,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,0,276,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,10000,276,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,10000,n/a,50
milp,n/a,2,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,200,2520,9.130434782608695
milp,n/a,2,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,406,281,1.0181159420289856
milp,n/a,2,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,609,281,1.0181159420289856
milp,n/a,2,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,4018,278,1.0072463768115942
milp,n/a,2,steinbrunn,30,STAR,3,276,n/a,n/a,n/a,10000,278,1.0072463768115942
annealing_quadratic,1,n/a,steinbrunn,30,STAR,3,276,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,3,276,thres_config_12,2,1000000,1410.0032596588135,328,1.1884057971014492
annealing_quadratic,True,n/a,steinbrunn,30,STAR,3,276,thres_config_12,2,1000000,3633.999975204468,319,1.1557971014492754
annealing_quadratic,False,n/a,steinbrunn,30,STAR,3,276,thres_config_12,2,1000000,5022.999792098999,303,1.0978260869565217
annealing_quadratic,False,n/a,steinbrunn,30,STAR,3,276,thres_config_12,2,1000000,10000,303,1.0978260869565217
ikkbz,n/a,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,0,32985531870712784641589248,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,10000,32985531870712784641589248,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,4021,68756493712734457255952384,2.0844439914513555
milp,n/a,100,steinbrunn,30,STAR,4,32985531870712784641589248,n/a,n/a,n/a,10000,68756493712734457255952384,2.0844439914513555
annealing_quadratic,1,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,thres_config_6,2,1000000,1240.9996490478516,32985531870738923812552704,1.0000000000007925
annealing_quadratic,False,n/a,steinbrunn,30,STAR,4,32985531870712784641589248,thres_config_6,2,1000000,10000,32985531870738923812552704,1.0000000000007925
ikkbz,n/a,n/a,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,0,406969,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,10000,406969,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,10000,n/a,50
milp,n/a,2,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,203,409888,1.0071725364831228
milp,n/a,2,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,610,406969,1.0
milp,n/a,2,steinbrunn,30,STAR,5,406969,n/a,n/a,n/a,10000,406969,1.0
annealing_quadratic,1,n/a,steinbrunn,30,STAR,5,406969,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,5,406969,thres_config_4,2,1000000,1201.9997215270996,414218,1.0178121675115304
annealing_quadratic,False,n/a,steinbrunn,30,STAR,5,406969,thres_config_4,2,1000000,2256.0003967285156,411365,1.0108018055429284
annealing_quadratic,False,n/a,steinbrunn,30,STAR,5,406969,thres_config_4,2,1000000,3268.9999198913574,409318,1.0057719384031707
annealing_quadratic,False,n/a,steinbrunn,30,STAR,5,406969,thres_config_4,2,1000000,10000,409318,1.0057719384031707
ikkbz,n/a,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,n/a,n/a,n/a,0,193865488732256635058306749057312151830528,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,n/a,n/a,n/a,10000,193865488732256635058306749057312151830528,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,thres_config_6,2,1000000,1383.0020160675049,193865713249032040132730480963414954868736,1.000001158105947
annealing_quadratic,False,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,thres_config_6,2,1000000,7182.001539230347,193865713249032001447104253295281364271104,1.0000011581059467
annealing_quadratic,False,n/a,steinbrunn,30,STAR,6,193865488732256635058306749057312151830528,thres_config_6,2,1000000,10000,193865713249032001447104253295281364271104,1.0000011581059467
ikkbz,n/a,n/a,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,0,6651,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,10000,6651,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,10000,n/a,50
milp,n/a,2,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,201,9358,1.407006465193204
milp,n/a,2,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,605,7124,1.0711171252443241
milp,n/a,2,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,810,7124,1.0711171252443241
milp,n/a,2,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,2067,6657,1.0009021199819577
milp,n/a,2,steinbrunn,30,STAR,7,6651,n/a,n/a,n/a,10000,6657,1.0009021199819577
annealing_quadratic,1,n/a,steinbrunn,30,STAR,7,6651,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,7,6651,thres_config_12,2,1000000,978.9991397857666,6737,1.012930386408059
annealing_quadratic,False,n/a,steinbrunn,30,STAR,7,6651,thres_config_12,2,1000000,1963.0001049041748,6675,1.0036084799278304
annealing_quadratic,False,n/a,steinbrunn,30,STAR,7,6651,thres_config_12,2,1000000,5124.000982284546,6657,1.0009021199819577
annealing_quadratic,False,n/a,steinbrunn,30,STAR,7,6651,thres_config_12,2,1000000,10000,6657,1.0009021199819577
ikkbz,n/a,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,n/a,n/a,n/a,0,5024172048160171526483465944733842407130975856230400,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,n/a,n/a,n/a,10000,5024172048160171526483465944733842407130975856230400,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,thres_config_5,2,1000000,1349.9997215270996,5024172048295427121194560059381169294549802318561280,1.000000000026921
annealing_quadratic,True,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,thres_config_5,2,1000000,2411.000612258911,5024172048293335580943192494255155154140451196370944,1.0000000000265046
annealing_quadratic,True,n/a,steinbrunn,30,STAR,8,5024172048160171526483465944733842407130975856230400,thres_config_5,2,1000000,10000,5024172048293335580943192494255155154140451196370944,1.0000000000265046
ikkbz,n/a,n/a,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,0,28663,1.0
ikkbz,n/a,n/a,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,10000,28663,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,10000,n/a,50
milp,n/a,10,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,0,n/a,50
milp,n/a,10,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,200,31197,1.0884066566653874
milp,n/a,10,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,807,30992,1.0812545790740675
milp,n/a,10,steinbrunn,30,STAR,9,28663,n/a,n/a,n/a,10000,30992,1.0812545790740675
annealing_quadratic,1,n/a,steinbrunn,30,STAR,9,28663,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,30,STAR,9,28663,thres_config_12,2,1000000,1017.9994029998779,28991,1.0114433241461118
annealing_quadratic,False,n/a,steinbrunn,30,STAR,9,28663,thres_config_12,2,1000000,2197.9991817474365,28835,1.0060007675400342
annealing_quadratic,False,n/a,steinbrunn,30,STAR,9,28663,thres_config_12,2,1000000,6079.000305175781,28789,1.0043959111049088
annealing_quadratic,False,n/a,steinbrunn,30,STAR,9,28663,thres_config_12,2,1000000,10000,28789,1.0043959111049088
ikkbz,n/a,n/a,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,0,2463,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,10000,2463,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,10000,n/a,50
milp,n/a,2,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,0,n/a,50
milp,n/a,2,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,200,4351,1.7665448639870076
milp,n/a,2,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,808,2466,1.0012180267965896
milp,n/a,2,steinbrunn,34,STAR,0,2463,n/a,n/a,n/a,10000,2466,1.0012180267965896
annealing_quadratic,1,n/a,steinbrunn,34,STAR,0,2463,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,0,2463,thres_config_12,2,1000000,1885.9961948394775,2738,1.1116524563540398
annealing_quadratic,False,n/a,steinbrunn,34,STAR,0,2463,thres_config_12,2,1000000,3159.0020999908447,2724,1.1059683313032886
annealing_quadratic,True,n/a,steinbrunn,34,STAR,0,2463,thres_config_12,2,1000000,5171.000440597534,2583,1.048721071863581
annealing_quadratic,False,n/a,steinbrunn,34,STAR,0,2463,thres_config_12,2,1000000,8108.9972496032715,2499,1.0146163215590742
annealing_quadratic,False,n/a,steinbrunn,34,STAR,0,2463,thres_config_12,2,1000000,10000,2499,1.0146163215590742
ikkbz,n/a,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,0,9895675078609195842708740090363904,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,10000,9895675078609195842708740090363904,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,10000,n/a,50
milp,n/a,10,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,0,n/a,50
milp,n/a,10,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,9000,9903117180938683544860932907728896,1.0007520560517973
milp,n/a,10,steinbrunn,34,STAR,1,9895675078609195842708740090363904,n/a,n/a,n/a,10000,9903117180938683544860932907728896,1.0007520560517973
annealing_quadratic,1,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,thres_config_6,2,1000000,2026.9999179840088,9895677370497923388329134332575744,1.000000231605091
annealing_quadratic,False,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,thres_config_6,2,1000000,3923.002416610718,9895675091443980353515507972833280,1.0000000012970094
annealing_quadratic,False,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,thres_config_6,2,1000000,5409.997505187988,9895675091430251364238649639043072,1.000000001295622
annealing_quadratic,False,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,thres_config_6,2,1000000,7245.077548980713,9895675091313641424498199315349504,1.0000000012838381
annealing_quadratic,False,n/a,steinbrunn,34,STAR,1,9895675078609195842708740090363904,thres_config_6,2,1000000,10000,9895675091313641424498199315349504,1.0000000012838381
ikkbz,n/a,n/a,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,0,26061791433380236,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,10000,26061791433380236,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,6084,189967074346251904,7.289102701625489
milp,n/a,100,steinbrunn,34,STAR,2,26061791433380236,n/a,n/a,n/a,10000,189967074346251904,7.289102701625489
annealing_quadratic,1,n/a,steinbrunn,34,STAR,2,26061791433380236,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,2,26061791433380236,thres_config_12,2,1000000,1642.0013484954834,26061794637568832,1.0000001229458306
annealing_quadratic,False,n/a,steinbrunn,34,STAR,2,26061791433380236,thres_config_12,2,1000000,9234.99796295166,26061791960667124,1.0000000202321813
annealing_quadratic,False,n/a,steinbrunn,34,STAR,2,26061791433380236,thres_config_12,2,1000000,10000,26061791960667124,1.0000000202321813
ikkbz,n/a,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,n/a,n/a,n/a,0,1401517958830323817271899893011555624877382173951189952516587520,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,n/a,n/a,n/a,10000,1401517958830323817271899893011555624877382173951189952516587520,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,thres_config_4,2,1000000,1718.0000915527344,1401727426108817311326101167098855454306714499167696156994043904,1.0001494574344723
annealing_quadratic,True,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,thres_config_4,2,1000000,5045.99979019165,1401727426108816763262987168010261127924902230561563786019340288,1.0001494574344718
annealing_quadratic,True,n/a,steinbrunn,34,STAR,3,1401517958830323817271899893011555624877382173951189952516587520,thres_config_4,2,1000000,10000,1401727426108816763262987168010261127924902230561563786019340288,1.0001494574344718
ikkbz,n/a,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,n/a,n/a,n/a,0,7067668372513340424345262771557892096,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,n/a,n/a,n/a,10000,7067668372513340424345262771557892096,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,thres_config_4,2,1000000,1722.0409049987793,7067722340123036338592333519938125824,1.0000076358435133
annealing_quadratic,False,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,thres_config_4,2,1000000,9829.003034591675,7067668373251988197171697610246848512,1.0000000001045108
annealing_quadratic,False,n/a,steinbrunn,34,STAR,4,7067668372513340424345262771557892096,thres_config_4,2,1000000,10000,7067668373251988197171697610246848512,1.0000000001045108
ikkbz,n/a,n/a,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,0,77,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,10000,77,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,200,77,1.0
milp,n/a,100,steinbrunn,34,STAR,5,77,n/a,n/a,n/a,10000,77,1.0
annealing_quadratic,1,n/a,steinbrunn,34,STAR,5,77,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,5,77,thres_config_4,2,1000000,1865.0003871917725,78,1.0129870129870129
annealing_quadratic,False,n/a,steinbrunn,34,STAR,5,77,thres_config_4,2,1000000,10000,78,1.0129870129870129
ikkbz,n/a,n/a,steinbrunn,34,STAR,6,921747806662417648189440,n/a,n/a,n/a,0,921747806662417648189440,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,6,921747806662417648189440,n/a,n/a,n/a,10000,921747806662417648189440,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,6,921747806662417648189440,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,6,921747806662417648189440,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,6,921747806662417648189440,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,6,921747806662417648189440,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,34,STAR,6,921747806662417648189440,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,6,921747806662417648189440,thres_config_12,2,1000000,1550.9995880126953,921747806662418587713536,1.000000000000001
annealing_quadratic,False,n/a,steinbrunn,34,STAR,6,921747806662417648189440,thres_config_12,2,1000000,10000,921747806662418587713536,1.000000000000001
ikkbz,n/a,n/a,steinbrunn,34,STAR,7,137945348688288368,n/a,n/a,n/a,0,137945348688288368,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,7,137945348688288368,n/a,n/a,n/a,10000,137945348688288368,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,7,137945348688288368,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,7,137945348688288368,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,7,137945348688288368,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,7,137945348688288368,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,34,STAR,7,137945348688288368,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,7,137945348688288368,thres_config_5,2,1000000,1829.0008239746094,137945348696195744,1.0000000000573226
annealing_quadratic,False,n/a,steinbrunn,34,STAR,7,137945348688288368,thres_config_5,2,1000000,10000,137945348696195744,1.0000000000573226
ikkbz,n/a,n/a,steinbrunn,34,STAR,8,2864416976740858986496,n/a,n/a,n/a,0,2864416976740858986496,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,8,2864416976740858986496,n/a,n/a,n/a,10000,2864416976740858986496,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,8,2864416976740858986496,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,8,2864416976740858986496,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,8,2864416976740858986496,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,8,2864416976740858986496,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,34,STAR,8,2864416976740858986496,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,34,STAR,8,2864416976740858986496,thres_config_6,2,1000000,1822.0004405975342,2864420500770399977472,1.0000012302781227
annealing_quadratic,False,n/a,steinbrunn,34,STAR,8,2864416976740858986496,thres_config_6,2,1000000,3428.0001258850098,2864418875855999074304,1.0000006630023337
annealing_quadratic,False,n/a,steinbrunn,34,STAR,8,2864416976740858986496,thres_config_6,2,1000000,5399.000095367432,2864417526336433160192,1.0000001918699613
annealing_quadratic,False,n/a,steinbrunn,34,STAR,8,2864416976740858986496,thres_config_6,2,1000000,9208.998987197876,2864417186995830784000,1.000000073402362
annealing_quadratic,False,n/a,steinbrunn,34,STAR,8,2864416976740858986496,thres_config_6,2,1000000,10000,2864417186995830784000,1.000000073402362
ikkbz,n/a,n/a,steinbrunn,34,STAR,9,344286161183517184,n/a,n/a,n/a,0,344286161183517184,1.0
ikkbz,n/a,n/a,steinbrunn,34,STAR,9,344286161183517184,n/a,n/a,n/a,10000,344286161183517184,1.0
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,9,344286161183517184,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,34,STAR,9,344286161183517184,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,34,STAR,9,344286161183517184,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,34,STAR,9,344286161183517184,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,34,STAR,9,344286161183517184,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,34,STAR,9,344286161183517184,thres_config_6,2,1000000,1990.9993629455566,344286161579736832,1.0000000011508439
annealing_quadratic,True,n/a,steinbrunn,34,STAR,9,344286161183517184,thres_config_6,2,1000000,10000,344286161579736832,1.0000000011508439
ikkbz,n/a,n/a,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,0,693626778647,1.0
ikkbz,n/a,n/a,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,10000,693626778647,1.0
dpsizelinear,n/a,n/a,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,10000,n/a,50
milp,n/a,100,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,202,693626778818,1.0000000002465304
milp,n/a,100,steinbrunn,38,STAR,0,693626778647,n/a,n/a,n/a,10000,693626778818,1.0000000002465304
annealing_quadratic,1,n/a,steinbrunn,38,STAR,0,693626778647,thres_config_12,2,1000000,0,n/a,50
